latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.19992,-119.32912,350.82,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,337.03,68.44,D,0
37.19999,-119.28127,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,322.49,23.41,D,0
37.20033,-119.32185,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,340.85,63.48,D,0
37.20034,-119.32455,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,342.93,74.61,D,0
37.20043,-119.27671,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,324.18,23.41,D,0
37.20077,-119.31991,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,346.98,74.61,D,0
37.20079,-119.31716,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,339.52,96.61,D,0
37.20088,-119.27211,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,318.66,51.05,D,0
37.2012,-119.31521,351.44,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,327.4,60.6,D,0
37.20134,-119.26736,353.21,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,314.38,51.05,D,0
37.20161,-119.31066,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,316.53,60.6,D,0
37.20167,-119.30805,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,311.36,25.96,D,0
37.2018,-119.26257,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,332.55,167.81,D,0
37.20202,-119.30626,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,309.25,25.42,D,0
37.20209,-119.30373,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,307.28,25.96,D,0
37.20224,-119.25799,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,304.07,167.81,D,0
37.20241,-119.30201,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,306.59,25.42,D,0
37.20249,-119.29954,356.95,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,307.28,18.63,D,0
37.20267,-119.25352,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,304.77,18.94,D,0
37.20279,-119.29787,356.53,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,308.23,30.13,D,0
37.20288,-119.29546,356.95,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,309.27,18.63,D,0
37.20311,-119.24899,344.42,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,306.88,18.94,D,0
37.20327,-119.29147,356.95,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,312.15,16.5,D,0
